id,name,gender,dob,image_url,description,analysis,level,program,created_at,cgpa
329,Hassan Ng_329,Male,2000-01-16,https://api.example.com/avatar/329.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.739751,
330,John Lee_330,Male,2004-11-19,https://api.example.com/avatar/330.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.739913,
331,Mary Tan_331,Female,2006-03-19,https://api.example.com/avatar/331.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.740154,
332,Ali Ng_332,Female,1997-11-01,https://api.example.com/avatar/332.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.740338,
333,Siti Binti_333,Other,1997-03-31,https://api.example.com/avatar/333.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.740509,
334,Wei Smith_334,Male,2007-06-05,https://api.example.com/avatar/334.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.740707,
335,Lim Lim_335,Female,2002-10-25,https://api.example.com/avatar/335.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.740989,
336,Siti Kumar_336,Male,2000-01-30,https://api.example.com/avatar/336.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.741217,
337,John Hussein_337,Female,2007-07-09,https://api.example.com/avatar/337.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.741461,
338,Sofia Kumar_338,Female,2000-09-29,https://api.example.com/avatar/338.jpg,,{},Degree,Bachelor of Software Engineering (Honours) (Application Development) ODL,2025-11-14T17:18:11.741660,
339,Nur Lee_339,Other,1998-04-04,https://api.example.com/avatar/339.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.741907,
340,Siti Wong_340,Male,2003-10-17,https://api.example.com/avatar/340.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.742079,
341,Lim Binti_341,Male,2000-11-20,https://api.example.com/avatar/341.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.742268,
342,Hassan Ng_342,Female,1997-12-11,https://api.example.com/avatar/342.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.742450,
343,Aisha Lim_343,Other,2004-12-04,https://api.example.com/avatar/343.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.742641,
344,Aisha Ng_344,Male,2006-01-08,https://api.example.com/avatar/344.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.742853,
345,Wei Binti_345,Male,2004-01-02,https://api.example.com/avatar/345.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.743096,
346,Ibrahim Bin_346,Female,2003-08-08,https://api.example.com/avatar/346.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.743444,
347,Siti Bin_347,Male,2003-05-05,https://api.example.com/avatar/347.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.743733,
348,Siti Ng_348,Female,1999-12-16,https://api.example.com/avatar/348.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.744002,
349,Hassan Ng_349,Male,2005-12-04,https://api.example.com/avatar/349.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.744269,
350,Lim Ng_350,Female,1999-11-06,https://api.example.com/avatar/350.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.744481,
351,Lim Kumar_351,Other,2000-05-24,https://api.example.com/avatar/351.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.744593,
352,Sofia Binti_352,Male,2007-03-21,https://api.example.com/avatar/352.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.744730,
353,Nur Wong_353,Female,2002-03-10,https://api.example.com/avatar/353.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.744841,
354,Ahmad Bin_354,Male,2007-11-05,https://api.example.com/avatar/354.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.745088,
355,John Lee_355,Female,2006-02-02,https://api.example.com/avatar/355.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.745213,
356,John Kumar_356,Male,2002-10-08,https://api.example.com/avatar/356.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.745456,
357,Hassan Binti_357,Female,2004-08-04,https://api.example.com/avatar/357.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.745639,
358,Lim Bin_358,Other,1999-10-28,https://api.example.com/avatar/358.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.745847,
359,Ali Binti_359,Female,2002-10-26,https://api.example.com/avatar/359.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.745965,
360,Chun Binti_360,Other,2001-03-25,https://api.example.com/avatar/360.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.746209,
361,Ibrahim Hussein_361,Female,1997-10-28,https://api.example.com/avatar/361.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.746410,
362,Siti Lim_362,Other,2003-12-17,https://api.example.com/avatar/362.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.746657,
363,Ibrahim Kumar_363,Male,1997-05-02,https://api.example.com/avatar/363.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.746853,
364,Wei Bin_364,Female,1997-12-17,https://api.example.com/avatar/364.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.747020,
365,Siti Lim_365,Other,2001-10-17,https://api.example.com/avatar/365.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.747444,
366,Chun Ng_366,Other,2005-11-14,https://api.example.com/avatar/366.jpg,,{},Degree,Bachelor of Software Engineering (Honours) (Application Development) ODL,2025-11-14T17:18:11.747636,
367,Ibrahim Bin_367,Other,2002-04-11,https://api.example.com/avatar/367.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.747815,
368,Aisha Hussein_368,Female,1998-11-28,https://api.example.com/avatar/368.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.748056,
369,Ali Kumar_369,Female,2007-04-25,https://api.example.com/avatar/369.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.748215,
370,Hassan Kumar_370,Other,2007-01-12,https://api.example.com/avatar/370.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.748440,
371,Aisha Wong_371,Male,2005-04-17,https://api.example.com/avatar/371.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.748550,
372,Sofia Lee_372,Male,2001-04-25,https://api.example.com/avatar/372.jpg,,{},Degree,Bachelor of Software Engineering (Honours) (Application Development) ODL,2025-11-14T17:18:11.748738,
373,Wei Wong_373,Female,2005-07-19,https://api.example.com/avatar/373.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.748997,
374,Aisha Bin_374,Male,2005-11-30,https://api.example.com/avatar/374.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.749104,
375,Chun Kumar_375,Other,2000-03-26,https://api.example.com/avatar/375.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.749249,
376,Lim Kumar_376,Female,2005-10-20,https://api.example.com/avatar/376.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.749393,
377,Siti Tan_377,Other,2006-11-16,https://api.example.com/avatar/377.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.749587,
378,Ahmad Kumar_378,Male,2006-12-30,https://api.example.com/avatar/378.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.749723,
379,Siti Wong_379,Other,1999-04-12,https://api.example.com/avatar/379.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.749942,
380,Ali Wong_380,Female,1999-01-17,https://api.example.com/avatar/380.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.751668,
381,Siti Wong_381,Male,1997-04-24,https://api.example.com/avatar/381.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.751845,
382,Chun Lim_382,Male,2002-02-16,https://api.example.com/avatar/382.jpg,,{},Degree,Bachelor of Software Engineering (Honours) (Application Development) ODL,2025-11-14T17:18:11.752125,
383,Ali Smith_383,Other,1999-10-10,https://api.example.com/avatar/383.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.752347,
384,Sofia Kumar_384,Female,2007-08-30,https://api.example.com/avatar/384.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.752549,
385,Ali Lee_385,Female,2004-07-26,https://api.example.com/avatar/385.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.752742,
386,Ali Wong_386,Other,2004-06-04,https://api.example.com/avatar/386.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.752938,
387,Nur Lim_387,Male,1999-02-01,https://api.example.com/avatar/387.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.753058,
388,Ibrahim Lee_388,Other,2002-04-22,https://api.example.com/avatar/388.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.753243,
389,Chun Hussein_389,Other,2006-09-08,https://api.example.com/avatar/389.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.753370,
390,Lim Lim_390,Other,1999-01-03,https://api.example.com/avatar/390.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.753628,
391,Nur Wong_391,Other,2007-01-02,https://api.example.com/avatar/391.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.753872,
392,Wei Ng_392,Female,2006-01-25,https://api.example.com/avatar/392.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.754063,
393,John Lim_393,Male,1999-08-01,https://api.example.com/avatar/393.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.754261,
394,Mary Hussein_394,Female,2005-12-28,https://api.example.com/avatar/394.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.754527,
395,Hassan Lim_395,Male,2007-07-04,https://api.example.com/avatar/395.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.754821,
396,Aisha Bin_396,Male,2005-04-20,https://api.example.com/avatar/396.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.755010,
397,Ibrahim Lee_397,Other,2005-09-22,https://api.example.com/avatar/397.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.755194,
398,John Tan_398,Other,2006-03-10,https://api.example.com/avatar/398.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.755462,
399,John Lee_399,Male,2006-08-29,https://api.example.com/avatar/399.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.755640,
400,Sofia Bin_400,Male,1999-09-19,https://api.example.com/avatar/400.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.755896,
401,Aisha Wong_401,Male,2000-01-26,https://api.example.com/avatar/401.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.756080,
402,Nur Lee_402,Other,2001-11-04,https://api.example.com/avatar/402.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.756262,
403,Mary Smith_403,Male,2000-02-23,https://api.example.com/avatar/403.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.756382,
404,Wei Hussein_404,Female,1999-04-15,https://api.example.com/avatar/404.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.756541,
405,Ahmad Hussein_405,Male,1999-08-03,https://api.example.com/avatar/405.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.756801,
406,Aisha Lee_406,Male,1997-11-02,https://api.example.com/avatar/406.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.756910,
407,Mary Kumar_407,Female,2000-12-18,https://api.example.com/avatar/407.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.757113,
408,Sofia Tan_408,Other,2007-05-28,https://api.example.com/avatar/408.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.757338,
409,Wei Ng_409,Female,2002-12-03,https://api.example.com/avatar/409.jpg,,{},Degree,Bachelor of Software Engineering (Honours) (Application Development) ODL,2025-11-14T17:18:11.757555,
410,Nur Ng_410,Other,2001-06-04,https://api.example.com/avatar/410.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.757714,
411,Wei Tan_411,Male,1999-04-19,https://api.example.com/avatar/411.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.757914,
412,Wei Wong_412,Male,2007-07-14,https://api.example.com/avatar/412.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.758339,
413,Aisha Wong_413,Male,2007-10-23,https://api.example.com/avatar/413.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.758640,
414,Chun Lee_414,Female,2001-09-24,https://api.example.com/avatar/414.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.758999,
415,Nur Hussein_415,Male,1999-11-03,https://api.example.com/avatar/415.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.759334,
416,Chun Smith_416,Other,2000-09-28,https://api.example.com/avatar/416.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.759554,
417,Lim Kumar_417,Male,1999-12-23,https://api.example.com/avatar/417.jpg,,{},Degree,Bachelor of Software Engineering (Honours) (Application Development) ODL,2025-11-14T17:18:11.759755,
418,Sofia Wong_418,Female,2004-04-12,https://api.example.com/avatar/418.jpg,,{},Degree,Bachelor of Software Engineering (Honours) (Application Development) ODL,2025-11-14T17:18:11.759908,
419,Sofia Hussein_419,Female,2003-01-26,https://api.example.com/avatar/419.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.760090,
420,Ibrahim Tan_420,Female,2002-03-23,https://api.example.com/avatar/420.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.760245,
421,Wei Bin_421,Male,1999-06-06,https://api.example.com/avatar/421.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.760464,
422,Hassan Tan_422,Other,2006-07-30,https://api.example.com/avatar/422.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.760643,
423,Siti Smith_423,Male,2005-01-24,https://api.example.com/avatar/423.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.760880,
424,Mary Lee_424,Male,1999-03-02,https://api.example.com/avatar/424.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.761112,
425,Sofia Smith_425,Male,2000-05-24,https://api.example.com/avatar/425.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.761258,
426,John Hussein_426,Other,2006-01-12,https://api.example.com/avatar/426.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.761473,
427,Nur Ng_427,Male,2001-02-11,https://api.example.com/avatar/427.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.761800,
428,Ahmad Hussein_428,Other,2006-03-17,https://api.example.com/avatar/428.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.762199,
429,Nur Hussein_429,Female,2000-08-11,https://api.example.com/avatar/429.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.762519,
430,Ibrahim Bin_430,Female,2001-01-20,https://api.example.com/avatar/430.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.762790,
431,Ibrahim Lee_431,Male,2002-09-13,https://api.example.com/avatar/431.jpg,,{},Degree,Bachelor of Software Engineering (Honours) (Application Development) ODL,2025-11-14T17:18:11.763093,
432,John Hussein_432,Female,2007-09-23,https://api.example.com/avatar/432.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.763490,
433,Nur Lim_433,Female,2002-12-06,https://api.example.com/avatar/433.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.763653,
434,Mary Lim_434,Male,2007-03-18,https://api.example.com/avatar/434.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.763832,
435,Chun Bin_435,Female,2000-08-10,https://api.example.com/avatar/435.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.764084,
436,Ibrahim Bin_436,Male,2005-10-25,https://api.example.com/avatar/436.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.764280,
437,Mary Lee_437,Female,2007-07-24,https://api.example.com/avatar/437.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.764487,
438,John Ng_438,Female,1999-03-09,https://api.example.com/avatar/438.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.764674,
439,Chun Binti_439,Other,1997-01-03,https://api.example.com/avatar/439.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.764855,
440,Chun Tan_440,Male,2003-11-06,https://api.example.com/avatar/440.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.765099,
441,Nur Tan_441,Other,2005-12-23,https://api.example.com/avatar/441.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.765259,
442,Wei Wong_442,Female,2003-11-03,https://api.example.com/avatar/442.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.765352,
443,Hassan Wong_443,Male,1997-01-29,https://api.example.com/avatar/443.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.765516,
444,John Ng_444,Female,2001-09-29,https://api.example.com/avatar/444.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.765768,
445,Ibrahim Lee_445,Other,2007-10-25,https://api.example.com/avatar/445.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.765983,
446,John Ng_446,Male,2003-12-21,https://api.example.com/avatar/446.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.766156,
447,Siti Kumar_447,Other,1997-01-01,https://api.example.com/avatar/447.jpg,,{},Degree,Bachelor of Software Engineering (Honours) (Application Development) ODL,2025-11-14T17:18:11.766380,
448,Ali Ng_448,Male,1997-03-19,https://api.example.com/avatar/448.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.766573,
449,John Tan_449,Male,2002-11-06,https://api.example.com/avatar/449.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.766710,
450,Wei Bin_450,Other,2002-03-21,https://api.example.com/avatar/450.jpg,,{},Degree,Bachelor of Software Engineering (Honours) (Application Development) ODL,2025-11-14T17:18:11.766860,
451,Chun Kumar_451,Other,2005-05-22,https://api.example.com/avatar/451.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.767006,
452,Chun Kumar_452,Other,2004-10-08,https://api.example.com/avatar/452.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.767181,
453,Mary Tan_453,Other,2007-04-24,https://api.example.com/avatar/453.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.767290,
454,Hassan Ng_454,Other,2006-06-28,https://api.example.com/avatar/454.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.767444,
455,Chun Hussein_455,Female,1997-11-08,https://api.example.com/avatar/455.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.767592,
456,Sofia Tan_456,Female,2007-02-04,https://api.example.com/avatar/456.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.767734,
457,Ibrahim Ng_457,Male,2001-01-16,https://api.example.com/avatar/457.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.767936,
458,Ibrahim Wong_458,Female,2004-06-14,https://api.example.com/avatar/458.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.768094,
459,Nur Bin_459,Male,2005-03-30,https://api.example.com/avatar/459.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.768298,
460,Siti Wong_460,Other,2003-05-05,https://api.example.com/avatar/460.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.768401,
461,Hassan Hussein_461,Other,2004-02-13,https://api.example.com/avatar/461.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.768560,
462,Sofia Bin_462,Other,2000-08-06,https://api.example.com/avatar/462.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.768728,
463,Hassan Ng_463,Other,2003-04-18,https://api.example.com/avatar/463.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.768887,
464,Chun Kumar_464,Male,2002-02-11,https://api.example.com/avatar/464.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.769136,
465,Lim Ng_465,Male,2005-04-07,https://api.example.com/avatar/465.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.769301,
466,Ali Wong_466,Male,2000-07-23,https://api.example.com/avatar/466.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.769457,
467,Ahmad Binti_467,Female,2000-11-28,https://api.example.com/avatar/467.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.769589,
468,Wei Lim_468,Male,2000-09-29,https://api.example.com/avatar/468.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.769740,
469,Hassan Lee_469,Female,2004-07-17,https://api.example.com/avatar/469.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.769958,
470,Ahmad Binti_470,Female,2006-04-28,https://api.example.com/avatar/470.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.770062,
471,Mary Tan_471,Male,2002-07-20,https://api.example.com/avatar/471.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.770263,
472,Aisha Ng_472,Male,1998-07-14,https://api.example.com/avatar/472.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.770415,
473,Mary Binti_473,Female,2000-07-29,https://api.example.com/avatar/473.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.770558,
474,Nur Tan_474,Female,2002-07-13,https://api.example.com/avatar/474.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.770730,
475,Chun Wong_475,Male,1998-01-14,https://api.example.com/avatar/475.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.770919,
476,Wei Bin_476,Other,2003-08-08,https://api.example.com/avatar/476.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.771133,
477,Ibrahim Smith_477,Female,2004-02-01,https://api.example.com/avatar/477.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.771292,
478,Wei Kumar_478,Male,2004-02-05,https://api.example.com/avatar/478.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.771486,
479,Ibrahim Bin_479,Female,1997-09-17,https://api.example.com/avatar/479.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.771587,
480,Hassan Hussein_480,Other,2005-11-25,https://api.example.com/avatar/480.jpg,,{},Degree,Bachelor of Software Engineering (Honours) (Application Development) ODL,2025-11-14T17:18:11.771806,
481,John Kumar_481,Male,2004-04-28,https://api.example.com/avatar/481.jpg,,{},Diploma,Diploma in Information Technology,2025-11-14T17:18:11.771973,
482,Ibrahim Kumar_482,Male,2002-12-15,https://api.example.com/avatar/482.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.772129,
483,Hassan Ng_483,Male,2006-03-22,https://api.example.com/avatar/483.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.772357,
484,Ahmad Kumar_484,Male,2000-04-22,https://api.example.com/avatar/484.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.772532,
485,John Wong_485,Other,1998-04-21,https://api.example.com/avatar/485.jpg,,{},Degree,Bachelor in Software Engineering (Honours),2025-11-14T17:18:11.772693,
486,Chun Ng_486,Other,2001-08-11,https://api.example.com/avatar/486.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.772856,
487,Wei Hussein_487,Male,2004-11-29,https://api.example.com/avatar/487.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.773050,
488,Siti Ng_488,Female,2002-01-07,https://api.example.com/avatar/488.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.773148,
489,Nur Lee_489,Other,2003-05-30,https://api.example.com/avatar/489.jpg,,{},Degree,Bachelor in Information Technology (Cybersecurity) (Honours),2025-11-14T17:18:11.773310,
490,Wei Tan_490,Other,2003-04-28,https://api.example.com/avatar/490.jpg,,{},Degree,Bachelor of Computer Science (Honours) (Data Science),2025-11-14T17:18:11.773467,
491,Chun Lim_491,Male,1999-01-08,https://api.example.com/avatar/491.jpg,,{},Degree,Bachelor of Information Technology (Hons),2025-11-14T17:18:11.773678,
492,John Hussein_492,Female,2004-01-04,https://api.example.com/avatar/492.jpg,,{},Diploma,Diploma in Computer Science,2025-11-14T17:18:11.773836,
493,Siti Wong_493,Other,1999-04-07,https://api.example.com/avatar/493.jpg,,{},Degree,Bachelor in Computer Science (Honours) (Artificial Intelligence),2025-11-14T17:18:11.773968,
494,Nur Kumar_494,Other,1998-12-01,https://api.example.com/avatar/494.jpg,,{},Degree,Bachelor of Information Technology (Hons) (Internet Engineering and Cloud Computing),2025-11-14T17:18:11.774137,
